nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/DadosBasicosMateria/NaturezaMateria/DescricaoNatureza;Informa a descrição da natureza. Ex.: norma geral.;Alfabético;22
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Autoria/Autor/NumOrdemAutor;Informa qual o número de ordem deste autor na lista de autores. Ex.: 1, 2.;Numérico;23
Legislativo;Projetos e Matérias;Projetos e matérias em tramitação no Senado;490;SECRETARIA GERAL DA MESA;Matérias que tramitaram na legislatura atual;Lista as matérias que foram apreciadas pelo Senado na atual legislatura ou estão ainda sendo analisadas (Ex.: projeto de lei, proposta de emenda à constituição, projeto de decreto legislativo e requerimento);https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_listaMateriasLegislaturaAtual_GET;Diário;12/03/2021;Materias/Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;2
Legislativo;Projetos e Matérias;Projetos e matérias em tramitação no Senado;490;SECRETARIA GERAL DA MESA;Matérias que tramitaram na legislatura atual;Lista as matérias que foram apreciadas pelo Senado na atual legislatura ou estão ainda sendo analisadas (Ex.: projeto de lei, proposta de emenda à constituição, projeto de decreto legislativo e requerimento);https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_listaMateriasLegislaturaAtual_GET;Diário;12/03/2021;Materias/Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/DadosBasicosMateria/IndexacaoMateria;Lista as palavras chaves contidas na matéria que são utilizadas pelos buscadores como parâmetro de busca.;Alfabético;45
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Apelidos/Apelido/Nome;Nome pelo qual é conhecida a matéria nas mídias jornalísticas.;Alfabético;46
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Apelidos/Apelido/IndicadorPrincipal;Indica se o apelido deve ou não constar junto a identifica da matéria no portal do Senado.;Alfabético;47
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Apelidos/Apelido/NumeroOrdem;Informa o número de ordem do apelido na sequência dos apelidos.;Numérico;48
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Autoria/Autor/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;Código do parlamentar na legislatura atual compartilhado com a Câmara dos Deputados de forma a permitir uma listagem de todos os congressistas sem repetição de código. Esse número é reutilizado a cada legislatura.;Numérico;49
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Autoria/Autor/IdentificacaoParlamentar/EmailParlamentar;Informa o e-mail do parlamentar.;Alfanumérico;38
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Autoria/Autor/IdentificacaoParlamentar/UrlPagParticularParlamentar;Informa a URL da página particular do parlamentar.;Alfanumérico;50
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Assunto/AssuntoEspecifico/Codigo;Número que identifica um assunto específico nos sistemas legislativos do Senado.;Numérico;51
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Assunto/AssuntoEspecifico/Descricao;Descrição do assunto específico. Ex.: Direitos políticos, nacionalidade e cidadania.;Alfabético;52
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Assunto/AssuntoGeral/Codigo;Número que identifica um assunto geral nos sistemas legislativos do Senado.;Numérico;53
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/Assunto/AssuntoGeral/Descricao;Descrição do assunto geral. Ex.: Jurídico.;Alfabético;54
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;1
